Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3GMaXWDUq56cdM6K7yPuij,"Narcose","SIM","Klepht",2016-06-03,247426,3,false,,2024-04-30T18:09:14Z,"","Glam Music",0.611,0.841,9,-5.411,1,0.0363,0.0337,0.00362,0.0954,0.12,125.09,4
spotify:track:3qiyyUfYe7CRYLucrPmulD,"Baba O'Riley","Who's Next (Deluxe Edition)","The Who",1971-08-14,300400,73,false,,2024-04-30T15:42:18Z,"classic rock,rock","Polydor Records",0.489,0.724,5,-8.367,1,0.0352,0.313,0.185,0.287,0.15,117.292,4
spotify:track:6nQzgwpozVlo5rCRLy96XF,"Can't Remember a Smile","Inner Voices Speaking","MIIA",2023-11-02,160985,10,false,,2024-04-26T17:58:53Z,"","J RYGGS RECORDS & MIIA MUSIC",0.423,0.567,8,-9.251,0,0.0877,0.384,0.0679,0.573,0.372,79.248,3
spotify:track:2Ix9mMNPjhEOyn641u1970,"Oxide","Oxide","MIIA",2023-01-11,259805,34,false,,2024-04-26T17:16:25Z,"","J RYGGS RECORDS & MIIA MUSIC",0.522,0.322,7,-10.413,1,0.0351,0.657,0,0.0745,0.149,120.512,4
spotify:track:2sqfLwGKXDw1nGjFhH3GGX,"Got It In You","Where The Shadow Ends","BANNERS",2019-10-04,221013,60,false,,2024-04-23T17:26:04Z,"","Island Records",0.577,0.456,7,-9.158,1,0.0408,0.106,0.00000201,0.104,0.225,143.896,4
spotify:track:0wmz1wZ1zpXs0PEAYWZ5Jp,"Green Lights","Green Lights","MIIA",2024-01-05,182399,32,false,,2024-04-23T08:18:25Z,"","Universal Music AS",0.54,0.603,11,-7.736,1,0.0554,0.273,0.00000467,0.131,0.364,144.647,4
spotify:track:2KoE7jhmorIAAqxBh3K7FI,"Alive","Alive","The Scarlet Opera",2023-02-24,192748,44,false,,2024-04-18T13:28:22Z,"","Perta/Silent Records",0.464,0.635,3,-4.754,1,0.0481,0.125,0,0.0814,0.228,72.428,4
spotify:track:6SITAIU0N6D589Py2dJQA7,"Traces","The Sky Is All I Need to Get High","Jacob & The Dazey Chain",2021-09-20,178683,15,false,,2024-04-16T11:03:56Z,"","Gratuitous Noise, LLC",0.385,0.839,1,-5.654,1,0.0344,0.00242,0.00000369,0.228,0.394,149.994,4
spotify:track:2YmJZWGcy0yONMCsEKOuVD,"Overcome","Dead Club City","Nothing But Thieves",2023-06-30,214723,62,false,,2024-04-16T10:05:52Z,"","RCA Records Label",0.413,0.876,11,-4.577,1,0.057,0.000938,0.000104,0.387,0.341,164.08,4
spotify:track:3a4aKwrN2dFprLhmV6UWfL,"Por Uma Noite","Klepht","Klepht",2008-01-01,215813,31,false,,2024-04-15T17:32:00Z,"","Universal Music Portugal SA",0.426,0.579,8,-6.891,1,0.031,0.238,0.000214,0.13,0.159,142.066,3
spotify:track:2WIjOE4uEPLRee61C3gGQD,"Shell Game","Shell Game","Jacob & The Dazey Chain",2023-08-18,216686,10,true,,2024-04-15T11:34:39Z,"","Gratuitous Noise, LLC",0.447,0.897,1,-5.242,1,0.0459,0.000107,0.0000555,0.114,0.54,150.022,4
spotify:track:4Eicc9ZkxOFqicpYCz7LlQ,"A Gente Vai Continuar","Só","Jorge Palma",1991-01-01,166933,44,false,,2024-04-15T09:21:54Z,"fado","Universal Music Portugal SA",0.621,0.0449,0,-21.05,1,0.0524,0.99,0.00156,0.154,0.142,77.32,4
spotify:track:2K7rnJCn30fS39C4eakuWe,"Diz-Me Que Sim","Morangos com Açúcar - O Filme","4Taste",2012-08-20,160733,0,false,,2024-04-10T14:54:34Z,"","Farol Música, Lda.",0.258,0.578,1,-5.414,1,0.0341,0.168,0,0.206,0.277,153.712,3
spotify:track:1lJgjK9z9gcEmn08w5pWnh,"Intervalo (Participação Especial de Rui Veloso)","Per7ume","Per7ume",2008,233933,44,false,,2024-04-10T10:05:44Z,"","Vidisco",0.547,0.594,9,-6.359,1,0.0245,0.244,0,0.16,0.46,143.863,4
spotify:track:352FuGmGJClPjojSYjNrXG,"Já Sei Namorar - 2004 Digital Remaster","Tribalistas","Tribalistas",2002-01-01,196933,69,false,,2024-04-10T09:45:28Z,"mpb,new mpb","Phonomotor",0.671,0.836,9,-6.672,0,0.0567,0.687,0.000559,0.132,0.837,145.532,4
spotify:track:4J0gzNGcRXRQKaN5VUnoTQ,"Momento (Uma Espécie De Céu)","Momento","Pedro Abrunhosa;Os Bandemónio",2002-11-13,280400,44,false,,2024-04-10T09:14:00Z,"fado","Universal Music Portugal SA",0.775,0.315,5,-10.463,0,0.0426,0.771,0.00435,0.0939,0.624,110.893,4
spotify:track:7EfN57d0cgXmAjR8FU1YB9,"Não Sou o Único - Ao Vivo","Ao Vivo Em Lisboa","Resistencia",2016-10-21,307506,24,false,,2024-03-31T19:45:38Z,"fado","VIDISCO",0.395,0.872,9,-5.376,0,0.0415,0.324,0.0000145,0.476,0.39,128.988,4
spotify:track:2t4l99FEz6e2IlaQwVlERa,"Quero É Viver","+ Do Coração","Sara Correia",2022-03-25,218160,49,false,,2024-03-25T14:59:30Z,"fado","Universal Music Portugal SA",0.819,0.523,0,-8.436,1,0.0407,0.292,0.000676,0.119,0.196,126.008,4
spotify:track:6DETjuNT1dTp93gguPt1hc,"Sim","SIM","Klepht",2016-06-03,241000,16,false,,2024-03-25T10:20:55Z,"","Glam Music",0.453,0.619,2,-6.054,1,0.031,0.601,0.117,0.0845,0.132,139.98,4
spotify:track:2AipCdVKuGd0GnI5Jj99QR,"Jardins Proibídos - Versão'06","Quase Tudo","Paulo Gonzo;Olavo Bilac",1997-05-12,249493,46,false,,2024-03-24T21:01:24Z,"fado","Columbia",0.573,0.513,2,-9.469,1,0.0278,0.654,0.00000325,0.155,0.307,81.903,4
spotify:track:5QVGwmZBPdpgBFDhNpZZte,"Circo de Feras - Ao Vivo","Ao Vivo Em Lisboa","Resistencia",2016-10-21,244106,22,false,,2024-03-24T20:33:10Z,"fado","VIDISCO",0.496,0.866,7,-5.584,1,0.0443,0.501,0.000236,0.753,0.575,88.076,4
spotify:track:4KCo3pg7uZkZPGvzlTsU1x,"Um Lugar Ao Sol - Ao Vivo","Ao Vivo Em Lisboa","Resistencia",2016-10-21,275186,18,false,,2024-03-24T20:32:06Z,"fado","VIDISCO",0.356,0.783,6,-5.913,0,0.0311,0.556,0.0000311,0.363,0.291,110.46,4
spotify:track:4gRG2v72c95pPEqqtQMYnA,"A noite","Mano A Mano","Resistencia",1992-11-03,236160,46,false,,2024-03-24T20:09:09Z,"fado","Parlophone Portugal",0.738,0.587,2,-15.151,1,0.0285,0.394,0.0000632,0.322,0.902,140.774,4
spotify:track:6vmouKTLdfvqj29t5LUe8d,"Não és tu, sou eu","Não és tu, sou eu","Bárbara Tinoco",2024-03-22,179436,25,false,,2024-03-22T15:17:10Z,"portuguese hip hop","Bárbara Tinoco",0.765,0.395,9,-9.511,0,0.1,0.826,0.00145,0.113,0.262,97.869,4
spotify:track:6CdVinMdoHcLVUPfBwoyLT,"Bem, Pensando Assim - Remastered","Bem, Pensando Assim (Remastered)","seBENTA",2024-02-16,208866,0,false,,2024-03-21T15:49:54Z,"","seBENTA",0.512,0.811,2,-4.11,1,0.081,0.122,0,0.115,0.595,150.097,4
spotify:track:2AQdOXBumPPjhPGw94D8Xb,"Morte ao sol","Concentrado","GNR",2012-11-19,284560,37,false,,2024-03-16T22:03:16Z,"fado","Parlophone Portugal",0.549,0.754,0,-5.953,1,0.0336,0.0241,0.0000157,0.273,0.582,76.058,4
spotify:track:4bKrRHKWHd1a0UMhgz3YVW,"Embora Doa","Klepht","Klepht",2008-01-01,227853,35,false,,2024-03-14T00:25:02Z,"","Universal Music Portugal SA",0.591,0.449,10,-9.412,1,0.0268,0.44,0.0121,0.108,0.139,109.97,4
spotify:track:7lG5m4JN0exualOkghSNXq,"A Time of Quiet Between the Storms","Dune: Part Two (Original Motion Picture Soundtrack)","Hans Zimmer",2024-02-23,261797,62,false,,2024-03-11T14:17:59Z,"soundtrack,score","WaterTower Music",0.0651,0.0654,11,-20.893,0,0.039,0.614,0.453,0.0856,0.0358,70.903,5
spotify:track:79JW4tqG3AigegX3sKRxgi,"Que O Amor Te Salve Nesta Noite Escura - Ao Vivo","Que O Amor Te Salve Nesta Noite Escura (Ao Vivo)","Pedro Abrunhosa;Sara Correia",2022-03-25,216533,59,false,,2024-03-03T20:40:17Z,"fado","Boom Studios",0.465,0.428,0,-8.426,1,0.0533,0.854,0,0.713,0.374,127.221,4
spotify:track:507tVcKoaL0iORuaM2nrmy,"My Sails Are Set (from the Netflix Series ""One Piece"")","One Piece (Soundtrack from the Netflix Series)","Sonya Belousova;Giona Ostinelli;AURORA",2023-08-31,171338,59,false,,2024-02-27T16:40:59Z,"soundtrack,medieval,norwegian pop,art pop","Netflix Music",0.418,0.567,5,-6.335,1,0.0276,0.0152,0,0.0986,0.16,94.593,3
spotify:track:6q6EKs0elxYkcNTiCFD6c7,"Swim For Your Life","Swim For Your Life","The Pale White",2019-10-11,262842,36,true,,2024-02-23T11:19:39Z,"","ILLEGAL CINEMA",0.312,0.807,8,-4.936,0,0.121,0.00747,0,0.177,0.448,202.056,4
spotify:track:3WLLJzllBEgPiSA0qd3BN3,"I Just Wanna Run","Let's Be Animals","The Downtown Fiction",2011-04-22,199959,59,false,,2024-02-23T10:22:29Z,"pop punk","Photo Finish",0.669,0.667,4,-3,1,0.0511,0.00769,0,0.0983,0.69,128.103,4
spotify:track:5RKdfWxYTZFMCGpyyqbxz7,"De Nada","Vaiana (Banda Sonora Original em Português)","Pedro Bargado",2016-11-18,163893,26,false,,2024-02-07T20:22:20Z,"","Walt Disney Records",0.817,0.735,0,-7.087,1,0.118,0.524,0,0.0234,0.741,135.137,4
spotify:track:0EgaCa0seSgemq1f0uB5r1,"Primavera","Primavera","The Gift",2012-01-09,292106,2,false,,2023-12-04T01:00:22Z,"","La Folie Gift",0.395,0.324,8,-10.569,1,0.0329,0.839,0,0.177,0.232,81.89,4
spotify:track:35oMGWPLgbFUpmQ1Z14QD8,"Sereia","Afro Fado","Slow J",2023-11-24,186168,47,false,,2023-11-24T11:24:01Z,"portuguese hip hop","Slow J",0.49,0.393,3,-10.317,1,0.3,0.823,0,0.107,0.295,95.486,4
spotify:track:2ppvtZ6U2NK5Z9VYKrIzAN,"Origami (feat. Gson)","Afro Fado","Slow J;Gson",2023-11-24,354045,45,false,,2023-11-24T10:54:02Z,"portuguese hip hop","Slow J",0.607,0.461,9,-9.559,0,0.0845,0.616,0.00000875,0.119,0.17,143.946,4
spotify:track:0zeXjjl414anQKA6GAMEJo,"Terra","Afro Fado","Slow J",2023-11-24,223756,38,false,,2023-11-24T10:37:47Z,"portuguese hip hop","Slow J",0.474,0.584,0,-8.23,0,0.276,0.576,0.000344,0.126,0.4,152.644,3
spotify:track:2OXcFFTAhcpElg1ZMAqLB7,"Ultimamente","Afro Fado","Slow J",2023-11-24,222427,49,false,,2023-11-24T10:37:46Z,"portuguese hip hop","Slow J",0.643,0.505,6,-9.865,0,0.117,0.853,0.00000315,0.223,0.534,62.795,4
spotify:track:6vEDAeF4JBabR36hnLKpj9,"Pirâmide","Afro Fado","Slow J",2023-11-24,148995,40,false,,2023-11-24T10:37:41Z,"portuguese hip hop","Slow J",0.649,0.459,2,-9.693,0,0.219,0.522,0.000263,0.1,0.641,122.221,4
spotify:track:0T5iIrXA4p5GsubkhuBIKV,"Until I Found You","Until I Found You","Stephen Sanchez",2021-09-01,177720,79,false,,2023-11-14T11:06:56Z,"","Republic Records",0.539,0.508,10,-6.05,1,0.0288,0.727,0,0.174,0.227,101.358,3
spotify:track:4JGKZS7h4Qa16gOU3oNETV,"Dreams","Everybody Else Is Doing It, So Why Can't We?","The Cranberries",1993-03-01,271560,85,false,,2023-10-12T23:01:07Z,"","Island Records",0.551,0.645,4,-13.093,1,0.0354,0.0031,0.00376,0.421,0.508,128.665,4
spotify:track:2dWbucCC3cVXQWi6JaL7js,"Imagina","Imagina","FRANKIEONTHEGUITAR;Slow J;Ivandro",2021-02-26,223100,0,false,,2023-10-09T19:43:40Z,"portuguese hip hop,kizomba,zouk","FRANKIEONTHEGUITAR",0.592,0.416,6,-7.881,0,0.0754,0.604,0,0.095,0.357,139.315,4
spotify:track:4WnvGA8WqQrvHpJ5zsJeds,"Seria Estúpido Ligar-te","Dores de Crescimento","CAROLINA DE DEUS",2023-05-12,162253,33,false,,2023-10-06T16:14:28Z,"","Primeira Linha",0.592,0.343,1,-10.766,1,0.05,0.723,0,0.11,0.299,119.537,5
spotify:track:3kmDvfHdNcDuFr0OPDB1L6,"o teu namorado","Bárbara,","Bárbara Tinoco",2021-10-21,178000,25,false,,2023-10-02T18:58:23Z,"portuguese hip hop","Bárbara Tinoco",0.756,0.403,8,-8.497,1,0.0388,0.685,0,0.099,0.572,105.986,4
spotify:track:4ZMNIWauXUdBOMxfxm9bZe,"Ensina-me a Voar","Bichinho","Bárbara Tinoco",2023-04-21,191160,32,false,,2023-09-29T21:41:25Z,"portuguese hip hop","Bárbara Tinoco",0.819,0.409,6,-8.152,0,0.047,0.775,0.00000749,0.155,0.664,129.08,4
spotify:track:3Kv9393GtI3N8MCxZBW8xf,"os croquetes acabam","os croquetes acabam","Nena",2023-06-30,213760,40,false,,2023-09-25T18:54:45Z,"","Nena",0.657,0.741,0,-5.561,0,0.0642,0.172,0,0.474,0.827,149.967,4
spotify:track:1ql5oI81hEwOtXxluQkmsa,"Talvez...","Dores de Crescimento","CAROLINA DE DEUS",2023-05-12,184269,40,false,,2023-09-24T21:12:16Z,"","Primeira Linha",0.378,0.396,10,-10.147,1,0.0405,0.586,0,0.109,0.433,169.205,4
spotify:track:564tHu6RJmSLd6a7mC011x,"A paixão (Segundo Nicolau da Viola)","Mingos E Os Samurais","Rui Veloso",1990,230933,55,false,,2023-09-23T22:58:17Z,"fado","Parlophone Portugal",0.542,0.19,0,-14.352,1,0.0296,0.94,0,0.12,0.444,79.459,4
spotify:track:7r6IoCKMcAxOhBmPrfMvZL,"outras línguas","Bárbara,","Bárbara Tinoco",2021-10-21,159466,40,false,,2023-09-23T22:25:37Z,"portuguese hip hop","Bárbara Tinoco",0.697,0.472,9,-8.308,0,0.0332,0.791,0.00000934,0.111,0.441,101.995,4
spotify:track:3DtMlOEygfbo6KlHiZ9YRg,"Síndrome de Impostor","Bichinho","Bárbara Tinoco",2023-04-21,189826,30,false,,2023-09-22T23:17:25Z,"portuguese hip hop","Bárbara Tinoco",0.744,0.374,0,-10.456,1,0.0632,0.876,0.0000535,0.125,0.416,134.835,4
spotify:track:3jUKxGl9XAM53qNChTNZkR,"fugir de ser","Bárbara,","Bárbara Tinoco",2021-10-21,165133,28,false,,2023-09-22T23:14:24Z,"portuguese hip hop","Bárbara Tinoco",0.722,0.679,0,-6.669,1,0.0378,0.371,0,0.0853,0.914,96.044,4
spotify:track:0qOdDzi89OD7CBnCivfHEf,"Chamada não Atendida","Bichinho","Bárbara Tinoco",2023-04-21,207173,45,false,,2023-09-22T23:06:40Z,"portuguese hip hop","Bárbara Tinoco",0.578,0.34,6,-9.09,0,0.0758,0.851,0.0000131,0.137,0.152,86.506,4
spotify:track:68EGcwfcVMC6tGHGl9f40x,"My Sails Are Set (from the Netflix Series ""One Piece"")","My Sails Are Set (from the Netflix Series ""One Piece"")","Sonya Belousova;Giona Ostinelli;AURORA",2023-08-25,171338,48,false,,2023-09-07T13:30:30Z,"soundtrack,medieval,norwegian pop,art pop","Netflix Music",0.418,0.567,5,-6.335,1,0.0276,0.0152,0,0.0986,0.16,94.593,3
spotify:track:5WPTHgsWpMWa0nqL4jOTbX,"Vida Boa","The Art of Slowing Down","Slow J",2017-03-17,234313,39,false,,2023-08-31T00:45:24Z,"portuguese hip hop","Slow J",0.589,0.507,5,-8.203,0,0.278,0.0334,0.0000537,0.206,0.566,124.305,4
spotify:track:3UKZj0pTsdslQrYTvunrvc,"Às Vezes","The Art of Slowing Down","Slow J;NERVE",2017-03-17,240985,39,false,,2023-08-30T00:16:40Z,"portuguese hip hop","Slow J",0.575,0.346,2,-8.494,0,0.833,0.105,0.000474,0.266,0.443,191.819,3
spotify:track:1wTj5ru6fkZLCIF7nLWEcr,"Também Sonhar","You Are Forgiven","Slow J;Sara Tavares",2019-09-20,208969,50,false,,2023-08-29T23:23:09Z,"portuguese hip hop,fado","Slow J",0.556,0.309,1,-9.96,1,0.296,0.782,0.0000342,0.114,0.318,106.2,4
spotify:track:4CSB7RdBx6Jc8BFFiRFE6K,"Preço Certo","Estava No Abismo Mas Dei Um Passo Em Frente","Pedro Mafama",2023-05-26,170558,40,false,,2023-08-28T23:29:35Z,"fado","Sony Music Entertainment",0.828,0.653,4,-4.242,0,0.0511,0.0853,0,0.0651,0.862,129.904,4
spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]","What Was I Made For? [From The Motion Picture ""Barbie""]","Billie Eilish",2023-07-13,222369,85,false,,2023-08-23T18:22:56Z,"","Darkroom/Interscope Records",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
spotify:track:1YqnwlKHXQ1XYhIhakVikB,"Como Eu","Como Eu","Bárbara Bandeira",2018-11-16,208565,50,false,,2023-08-22T17:12:09Z,"portuguese hip hop,kizomba","Klasszik",0.633,0.473,4,-9.736,1,0.0312,0.845,0,0.0992,0.416,129.928,4
spotify:track:77loZpT5Y5PRP1S451P9Yz,"The Reason","The Reason (15th Anniversary Deluxe)","Hoobastank",2003-12-09,232800,6,false,,2023-08-22T00:49:01Z,"nu metal","Island Def Jam",0.474,0.671,4,-4.649,1,0.0289,0.0129,0,0.159,0.0682,82.94,4
spotify:track:5AGS8VxsLyHQOWz0ZTuwIN,"How I'm Feeling Now","Broken By Desire To Be Heavenly Sent","Lewis Capaldi",2023-05-19,226440,55,true,,2023-08-22T00:22:50Z,"soft pop","Vertigo Berlin",0.685,0.435,0,-3.979,1,0.0277,0.421,0,0.19,0.398,102.91,4
spotify:track:1sTsuZTdANkiFd7T34H3nb,"Human","Day & Age (Bonus Tracks)","The Killers",2008-11-18,245373,78,false,,2023-08-21T12:34:19Z,"alternative rock","Island Records",0.557,0.8,10,-8.477,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,4
spotify:track:1f8ZZG04OJPfP2BsMjomOp,"Nunca Consigo Recusar","Nunca Consigo Recusar","João Borsch",2023-05-19,247334,13,false,,2023-08-15T14:48:03Z,"","Parlophone Portugal",0.628,0.597,4,-9.081,1,0.0292,0.0133,0.00546,0.0392,0.697,130.011,4
spotify:track:4SvsC5KSz18JlWUnv8rV2O,"Eu Gosto É Do Verão","O Maravilhoso Mundo Do Acrílico","A Fúria Do Açúcar",1997-01-01,200293,40,false,,2023-08-15T14:45:14Z,"","Universal Music Portugal SA",0.747,0.719,6,-7.921,1,0.0422,0.228,0.00000265,0.0884,0.93,145.043,4
spotify:track:2PFP5V7ztRS0et3xWHK8pl,"Muda de vida","Humanos","Humanos",2005-06-24,183933,46,false,,2023-08-15T14:43:20Z,"fado","Parlophone Portugal",0.681,0.708,10,-5.471,1,0.0276,0.594,0.00006,0.0998,0.795,118.237,4
spotify:track:3bJeHA43408K5auUg8V2kX,"Menina Estás à Janela","Eternamente","UHF",1999-06-23,170013,45,false,,2023-08-15T14:39:54Z,"","Vidisco",0.307,0.716,7,-9.51,1,0.0286,0.000309,0.000128,0.0927,0.867,174.482,4
spotify:track:33nvHJKorHG3uTqnQexpJ4,"Por quem não esqueci","De Um Tempo Ausente","Sétima Legião",1989-11-15,229440,47,false,,2023-08-15T14:32:46Z,"fado","Parlophone Portugal",0.568,0.733,9,-6.719,1,0.0301,0.0031,0.274,0.115,0.605,120.079,4
spotify:track:7ybmDcZMQhv8JdPEQoe48i,"Dia Mau","O Monstro Precisa De Amigos","Ornatos Violeta",1999-01-01,171933,39,false,,2023-08-15T14:30:51Z,"","Universal Music Portugal SA",0.599,0.851,2,-4.586,1,0.0358,0.216,0,0.0695,0.656,82.997,4
spotify:track:3KLtM4rOQwmZoLTiyXEfur,"Chaga","O Monstro Precisa De Amigos","Ornatos Violeta",1999-01-01,182360,45,false,,2023-08-15T14:29:20Z,"","Universal Music Portugal SA",0.407,0.917,4,-5.121,0,0.0617,0.193,0.000153,0.111,0.419,174.054,4
spotify:track:73nNXl2PZ1Z6j2pbfl8N8R,"Ouvi Dizer","O Monstro Precisa De Amigos","Ornatos Violeta",1999-01-01,230906,48,false,,2023-08-15T14:27:32Z,"","Universal Music Portugal SA",0.526,0.54,4,-6.587,1,0.0261,0.485,0,0.0962,0.384,82.021,4
spotify:track:5Xs4E6P2A7sDZSwXYWat8P,"Circo De Feras","Circo De Feras","Xutos & Pontapés",1987-01-01,233933,45,false,,2023-08-15T14:25:26Z,"","Universal Music Portugal SA",0.631,0.562,7,-10.333,1,0.0267,0.00236,0.000559,0.0635,0.643,96.479,4
spotify:track:2SJXx8NAAqWg0hlwWJEMBE,"À Minha Maneira","88","Xutos & Pontapés",1988-03-01,209000,42,false,,2023-08-15T14:24:53Z,"","Universal Music Portugal SA",0.406,0.817,0,-10.394,1,0.0374,0.037,0.0009,0.619,0.827,159.176,4
spotify:track:689bBK49tXjqXST1Ghk6Bc,"Não Sou O Único","Circo De Feras","Xutos & Pontapés",1987-01-01,218933,46,false,,2023-08-15T14:24:51Z,"","Universal Music Portugal SA",0.564,0.607,0,-9.564,1,0.0279,0.00586,0,0.0558,0.806,149.293,4
spotify:track:3HMFMzn8zdN3EC0Kv1MIJV,"Ai Se Ele Cai","O Mundo Ao Contrário","Xutos & Pontapés",2004-01-01,192826,47,false,,2023-08-15T14:24:50Z,"","Universal Music Portugal SA",0.378,0.899,9,-3.464,1,0.0398,0.0401,0,0.127,0.773,155.152,4
spotify:track:4YK4SXrTvreEWvJNOdg3wW,"Contentores","Circo De Feras","Xutos & Pontapés",1987-01-01,231866,49,false,,2023-08-15T14:24:49Z,"","Universal Music Portugal SA",0.586,0.669,7,-10.464,1,0.0332,0.00078,0.0321,0.0875,0.415,132.212,4
spotify:track:3deBoKBR9l8qdgraJ8ZKhA,"A Minha Casinha","88","Xutos & Pontapés",1988-03-01,144840,47,false,,2023-08-15T14:24:48Z,"","Universal Music Portugal SA",0.257,0.707,2,-9.761,1,0.0365,0.156,0.000137,0.0641,0.543,169.804,4
spotify:track:3HBXHBR1BS1FCSC5OhvYij,"O Homem Do Leme","Grandes Êxitos","Xutos & Pontapés",2017-09-08,280866,53,false,,2023-08-15T14:24:48Z,"","Universal Music Portugal SA",0.361,0.42,9,-7.985,0,0.0307,0.767,0,0.0625,0.253,169.669,4
spotify:track:6OrNf46vJrHqNP3IFpmvhV,"Lambreta","Quinto","António Zambujo",2012-01-01,144240,35,false,,2023-08-15T14:19:43Z,"fado","Universal Music Portugal SA",0.695,0.171,9,-12.284,1,0.101,0.849,0.0349,0.108,0.396,132.887,3
spotify:track:5g9lT7mXUtLA5lXNBTPfvQ,"Lote B","Voz E Violão","António Zambujo",2021-04-23,186747,39,false,,2023-08-15T14:19:42Z,"fado","Universal Music Portugal SA Distributed Labels",0.801,0.133,9,-12.717,1,0.0895,0.853,0,0.109,0.378,117.713,4
spotify:track:7bSuN2UhQp8NBnbY47FyJu,"Zorro","Guia","António Zambujo",2010-01-01,195601,37,false,,2023-08-15T14:19:41Z,"fado","Universal Music Portugal SA",0.713,0.228,4,-14.323,1,0.064,0.942,0.458,0.107,0.257,117.905,4
spotify:track:7gWuvpjf7ghzYSQoGQuU3d,"Pica Do 7","Rua Da Emenda","António Zambujo",2014-01-01,251664,45,false,,2023-08-15T14:19:40Z,"fado","Universal Music Portugal SA",0.71,0.443,9,-7.254,1,0.0329,0.798,0.00000735,0.109,0.627,91.098,3
spotify:track:0lFriVqCSt5QaH0OXsQNpv,"A Terra Gira","O Tempo Vai Esperar","Os Quatro e Meia",2020-09-25,197506,53,false,,2023-08-15T14:18:01Z,"","Sony Music Entertainment",0.439,0.369,1,-9.664,1,0.0439,0.61,0.00000612,0.147,0.34,140.424,5
spotify:track:4gKnmJl100iarWltT3dtyc,"Na Escola","Na Escola","Os Quatro e Meia",2023-03-10,266712,48,false,,2023-08-15T14:17:58Z,"","Sony Music Entertainment",0.47,0.475,7,-7.577,1,0.032,0.775,0.0000187,0.263,0.381,73.306,4
spotify:track:70GRlXUPxqaiv1JZCoAKYn,"Sentir o Sol","Pontos nos Is","Os Quatro e Meia",2017-06-30,227211,48,false,,2023-07-28T14:15:35Z,"","Os Quatro e Meia",0.732,0.7,0,-9.421,1,0.0353,0.228,0.000602,0.087,0.689,121.981,4
spotify:track:51RsJySU0hYlm2AGDsnmWZ,"Frightening Fishes - Main Title Theme from ""Shrinking""","Shrinking: Season 1 (Apple TV+ Original Series Soundtrack)","Benjamin Gibbard;Tom Howe",2023-03-24,147337,53,false,,2023-07-28T01:17:51Z,"alt country","WaterTower Music",0.545,0.734,0,-6.511,1,0.0308,0.015,0,0.203,0.56,104.995,4
spotify:track:4GSmcAtzTz5sLn2VWX1Rda,"Olá Solidão","Olá Solidão","Os Quatro e Meia",2021-06-25,280863,52,false,,2023-07-23T13:05:37Z,"","Sony Music Entertainment",0.657,0.471,11,-7.824,0,0.0396,0.0665,0.000702,0.0738,0.131,132.078,4
spotify:track:39n1y2JqVOPIdfUeLqzgfl,"Darkside","NINE","blink-182",2019-09-20,180952,56,false,,2023-07-04T19:10:50Z,"pop punk,punk,rock,skate punk,emo","Columbia",0.497,0.923,4,-3.04,1,0.11,0.00627,0,0.082,0.545,155.11,4
spotify:track:5h8VHxOBK1VWWj46T8fSly,"TELÉFONO","TELÉFONO","Aitana",2018-07-26,163293,47,false,,2023-06-25T15:45:02Z,"","Universal Music Spain S.L.",0.691,0.829,11,-4.627,0,0.158,0.102,0.000177,0.0698,0.564,172.161,4
spotify:track:697bFWgzBRm6bmnYWd8GyD,"Hold Me Closer","Hold Me Closer","Cornelia Jakobs",2022-02-26,199426,56,false,,2023-06-17T14:16:44Z,"","WM Sweden",0.489,0.616,6,-7.599,1,0.0382,0.107,0,0.145,0.168,96.819,4
spotify:track:1D0MkPl126EQfX1XJx5OzO,"Queen of Kings - Acoustic","Queen of Kings (Acoustic)","Alessandra",2023-04-13,170293,27,false,,2023-06-10T22:02:14Z,"","Universal Music AS",0.638,0.361,4,-10.281,0,0.034,0.584,0,0.0978,0.23,110.044,4
spotify:track:0VlExUqOmUhF3KBLiCNcn9,"Bon Appetit","Bon Appetit","ALIKA",2022-06-02,170081,19,false,,2023-06-05T08:31:02Z,"","Universal Music Oy",0.769,0.768,11,-4.799,0,0.0341,0.0367,0.0000182,0.0682,0.98,120.046,4
spotify:track:2XhLiOVoMTWR0LNkvVEYA5,"Aijā","Aijā","Sudden Lights",2023-01-27,180782,40,false,,2023-06-04T21:01:45Z,"","Sudden Lights",0.556,0.548,9,-7.513,0,0.0694,0.0523,0.00011,0.0781,0.398,160.071,3
spotify:track:5cuaQk9EEBd8od6lqUXfPf,"Bridges - Eurovision 2023 - Estonia / Karaoke","Eurovision Song Contest Liverpool 2023 (Karaoke Version)","ALIKA",2023-04-14,184398,12,false,,2023-06-02T09:22:10Z,"","Universal Music A/S",0.506,0.374,0,-14.018,0,0.0344,0.867,0.9,0.648,0.0931,140.059,4
